number,title,classification,timestamp,latitude,longitude,state
41012,Report 41012: Two girls have a daytime close encounter on their family farm near Oak Grove,Class A,2013-04-27T12:00:00Z,39.30745,-94.59565,Missouri
41395,Report 41395: Daylight sighting outside Grain Valley near the Monkey Mountain Park Reserve,Class A,2013-06-07T12:00:00Z,38.5992,-94.1057,Missouri
41427,Report 41427: Memory told of a nighttime close encounter in the Henning Conservation Area near Branson,Class A,1994-08-23T12:00:00Z,36.66887,-93.29459,Missouri
43612,Report 43612: Woman recalls encounter she had as a youth on rural property north of Bethany,Class A,1979-08-01T12:00:00Z,40.39956,-94.02478,Missouri
45851,Report 45851: Motorist observes a large biped crossing US-33 at night near Plattsburg,Class A,2014-07-11T12:00:00Z,39.60238,-94.40015,Missouri
56388,Report 56388: Night driver snaps photo of bipedal animal on remote gravel road near Annapolis,Class A,2014-07-16T12:00:00Z,37.30427,-90.83465,Missouri
56438,Report 56438: Early morning commuter swerves to miss tall hairy figure near Grain Valley,Class A,2014-03-05T12:00:00Z,38.99353,-94.22043,Missouri
1338,Report 1338: Several incidents in the East Fork Community,Class A,1973-01-01T12:00:00Z,31.1603,-90.71574,Mississippi
1339,Report 1339: Creature seen by witnesses,Class A,1950-01-01T12:00:00Z,33.10925,-89.59135,Mississippi
1341,"Report 1341: Family witness a large, hair covered creature eating food from their garden.",Class A,1975-07-01T12:00:00Z,30.2464,-89.6111,Mississippi
1342,"Report 1342: Child sees a large, dark face staring at him from the bushes.",Class A,1977-04-30T12:00:00Z,32.3372,-88.74805,Mississippi
1344,Report 1344: while playing tag with several other children witness saw a white hairy creature.,Class A,1978-08-06T12:00:00Z,33.50025,-88.40335,Mississippi
1345,Report 1345: creature leaned on the hood of a car.,Class A,1997-10-16T12:00:00Z,34.31605,-89.845,Mississippi
4681,"Report 4681: Nighttime sighting by teens, near Meridian",Class A,1975-08-14T12:00:00Z,32.2714,-88.7496,Mississippi
4767,Report 4767: Brothers have nighttime sighting near Leaf River Wildlife Management Area,Class A,2005-01-13T12:00:00Z,30.97675,-89.0338,Mississippi
8732,Report 8732: Motorist has late night sighting of a light colored creature on rural highway,Class A,2005-01-30T12:00:00Z,33.56555,-90.8022,Mississippi
12122,Report 12122: Morning sighting by hunter in Homochitto National Forest near Knoxville,Class A,1979-11-28T12:00:00Z,31.39275,-91.08505,Mississippi
12290,Report 12290: Motorists have early morning sighting near Enterprise,Class A,2004-06-15T12:00:00Z,32.1806,-88.864,Mississippi
13494,Report 13494: Sundown sighting near Tishomingo State Park,Class A,2006-01-05T12:00:00Z,34.60905,-88.19894,Mississippi
13918,Report 13918: Night time sighting by motorists on Highway 512 near Elwood (driver's observation),Class A,1987-10-10T12:00:00Z,32.036,-88.77015,Mississippi
14144,Report 14144: Night time sighting by motorists on Highway 512 near Elwood (passenger's observation),Class A,1987-10-10T12:00:00Z,32.036,-88.77015,Mississippi
27012,Report 27012: Witnesses tell of a sighting they had as teenagers outside Jackson - w/sketch by artist,Class A,1979-10-10T12:00:00Z,32.40191,-90.19371,Montana
1454,"Report 1454: Three backpackers see a large, massive upright animal running on two legs through the brush in Gallatin Nat'l Forest",Class A,1993-06-03T12:00:00Z,45.22417,-111.125,Montana
1517,Report 1517: Horse-riding witnesses see hairy bipedal animal cross trail on Blackfeet Reservation,Class A,1982-10-02T12:00:00Z,48.36139,-113.1236,Montana
1519,Report 1519: Boys observe hairy man-like creature several times,Class A,1982-06-30T12:00:00Z,47.04333,-112.7031,Montana
1530,Report 1530: Fly Fisherman sees a hairy bipedal creature while trout fishing,Class A,1977-08-16T12:00:00Z,46.76472,-111.8861,Montana
1614,Report 1614: Young horseback rider has a face-to-face encounter in the Rattlesnake Wilderness Area,Class A,1977-07-14T12:00:00Z,46.97694,-113.8381,Montana
1693,"Report 1693: While scouting a timbered hill at 7000', hikers see a bipedal animal stand up & walk away",Class A,1989-05-20T12:00:00Z,46.01833,-110.3308,Montana
1695,Report 1695: Motorist sees long-haired upright animal walking across snow-covered road,Class A,1979-12-31T12:00:00Z,47.70667,-104.1922,Montana
2995,Report 2995: A van driver and passenger observe a large animal walking,Class A,2001-08-22T12:00:00Z,45.66722,-110.8069,Montana
5627,Report 5627: Woman reports afternoon sighting,Class A,1994-07-12T12:00:00Z,46.83285,-112.702,Montana
6170,Report 6170: Boy Scouts watch creature eating leaves along Dearborn River,Class A,2004-01-18T12:00:00Z,47.12806,-111.9094,Montana
8999,Report 8999: Woman reports riverbank sighting,Class A,2004-03-14T12:00:00Z,47.62167,-115.3903,Montana
9873,Report 9873: Woman reports sighting at the edge of backyard,Class A,2004-07-20T12:00:00Z,47.06032,-114.0717,Montana
13383,Report 13383: Hunting guide recalls an encouter with a Bigfoot crouching behind a root ball in Bowls Creek,Class A,1991-10-11T12:00:00Z,46.02962,-113.1198,Montana
17292,Report 17292: Late night sighting by motorist near Decker Montana,Class A,2007-01-15T12:00:00Z,45.0262,-106.8331,Montana
21839,Report 21839: Trucker couple report daytime road-crossing sighting near Sula,Class A,2005-09-20T12:00:00Z,45.82285,-114.0125,Montana
25662,Report 25662: Hiker spots a bigfoot in the mountains east of Butte,Class A,2007-08-15T12:00:00Z,45.9754,-112.4554,Montana
33257,Report 33257: Tow truck driver watches a creature drag an elk away from accident site south of Malta on Hwy. 191,Class A,2011-01-08T12:00:00Z,47.66724,-108.6873,Montana
36281,Report 36281: Close daylight sighting by a fisherman near White Sulphur Springs,Class A,2010-05-29T12:00:00Z,46.76389,-110.7781,Montana
40524,Report 40524: Photo taken of a possible print near Lake Esler and memory told of a daylight sighting near Deerhead Lake,Class A,2012-06-24T12:00:00Z,45.3705,-112.9707,North Carolina
1939,Report 1939: Youth's presence startles unknown animal,Class A,1965-10-01T12:00:00Z,34.6894,-77.2914,North Carolina
3332,Report 3332: Motorist slams on his brakes when a 4-5' brown shaggy creature steps in front of his car near Hendersonville,Class A,1983-04-15T12:00:00Z,35.33975,-82.443,North Carolina
3333,Report 3333: Large creature turned and stared at couple,Class A,1973-10-01T12:00:00Z,35.2483,-83.28265,North Carolina
3335,"Report 3335: Deer hunter witnesses a large, gorilla like animal",Class A,1982-10-01T12:00:00Z,36.3715,-76.29115,North Carolina
3337,"Report 3337: Woman witnesses a 7 foot tall, silver-black sasquatch while driving",Class A,1994-11-30T12:00:00Z,35.2256,-80.26915,North Carolina
3439,Report 3439: Young boy startles creature under house porch.,Class A,1971-10-01T12:00:00Z,36.09945,-80.7704,North Carolina
4676,Report 4676: Nighttime sighting by a man and his sister on road near Smithfield.,Class A,2002-07-14T12:00:00Z,35.5311,-78.4048,North Carolina
6267,Report 6267: Two young men are confronted in broad daylight by a large creature near Falcon,Class A,1976-11-15T12:00:00Z,35.18637,-78.63611,North Carolina
7246,Report 7246: Hunter has daytime sighting near Shocco Creek,Class A,1983-11-15T12:00:00Z,36.21335,-78.09365,North Carolina
7393,Report 7393: Teenage boys have sighting at night near Lake Myers,Class A,1977-08-15T12:00:00Z,35.91965,-80.6282,North Carolina
8804,Report 8804: Man has afternoon sighting and finds scat on his property near Flat River,Class A,1997-11-15T12:00:00Z,36.31625,-79.03025,North Carolina
8983,Report 8983: Campers have morning sighting in Uwharrie National Forest,Class A,2004-06-12T12:00:00Z,35.4449,-80.0616,North Carolina
9750,Report 9750: Motorist observes bipedal animal shaking a pecan tree near Camp LeJeune.,Class A,1999-07-16T12:00:00Z,34.53784,-77.50434,North Carolina
10608,Report 10608: Deer hunter watches large upright walking animal on Butler Knob.,Class A,1972-11-18T12:00:00Z,35.6267,-81.5917,North Carolina
13492,Report 13492: Family describes incidents in Pisgah Nat. Forest ;  NC-06 Exped notes,Class A,2005-07-05T12:00:00Z,35.892,-82.829,North Carolina
13663,Report 13663: Daylight sighting by hunters near Windsor,Class A,1989-11-11T12:00:00Z,35.998,-76.946,North Carolina
14801,Report 14801: Daylight sighting by fishermen on Broad River,Class A,1991-03-15T12:00:00Z,35.451,-82.287,North Carolina
15108,Report 15108: Adult recounters childhood sighting on Black Mountain,Class A,1991-11-17T12:00:00Z,35.618,-82.321,North Carolina
15492,Report 15492: Road-crossing sighting by motorist on Hwy 220 north of Candor,Class A,1990-06-30T12:00:00Z,35.30773,-79.75644,North Carolina
18516,Report 18516: Daylight sighting by farmer (and children) plowing field next to the Yadkin River,Class A,2007-04-09T12:00:00Z,35.75,-80.375,North Carolina
24334,Report 24334: While training a U.S. Marine witnesses a large creature near Camp LeJuene,Class A,2005-02-10T12:00:00Z,34.40434,-77.23759,North Carolina
26076,Report 26076: Woman recalls watching a bigfoot cross the road while riding with her mother near Rocky Mount,Class A,1979-07-18T12:00:00Z,36.0089,-77.90525,North Carolina
27908,Report 27908: Man recalls his 1978 close encounter with a large hair covered creature in Wilkesboro,Class A,1978-08-24T12:00:00Z,36.31126,-81.30889,North Carolina
29024,Report 29024: Daylight sighting of a bipedal animal by a motorist near Linville,Class A,2010-11-09T12:00:00Z,35.88561,-81.92929,North Carolina
30735,Report 30735: Hunter in tree stand recalls startling early morning observation near Ft. Bragg,Class A,1995-10-14T12:00:00Z,35.18083,-79.21278,North Carolina
30757,Report 30757: Driver & passenger observe late night road crossing near Spruce Pine,Class A,2009-09-30T12:00:00Z,35.85107,-82.05008,North Carolina
30860,Report 30860: Daylight sighting by camper at Black Mountain Campground near Blue Ridge Parkway,Class A,2011-08-21T12:00:00Z,35.75278,-82.22121,North Carolina
31303,Report 31303: Early morning traveler recalls roadway sighting near Holly Ridge,Class A,1983-10-02T12:00:00Z,34.50917,-77.53445,North Carolina
31994,Report 31994: Late night sighting by boy walking near Mills River,Class A,2009-07-20T12:00:00Z,35.41939,-82.56715,North Carolina
41508,Report 41508: Motorist observes large hairy biped in the late afternoon near Taylorsville,Class A,2013-06-12T12:00:00Z,35.94647,-81.03185,North Carolina
42999,Report 42999: Law Enforcement Officer observes large figure along river bank while hunting for deer near Pin Hook,Class A,2011-11-19T12:00:00Z,34.78052,-77.85507,North Dakota
49977,Report 49977: Motorist has a nighttime sighting on I-95 near Rowland,Class A,2015-10-13T12:00:00Z,34.5287,-79.26708,North Dakota
751,Report 751: Hunter describes described being stalked near Minot,Class A,2000-04-21T12:00:00Z,48.25422,-101.3166,North Dakota
8165,Report 8165: Rash of sighting reports from multiple witnesses,Class A,2004-02-22T12:00:00Z,47.72964,-102.701,Nebraska
12562,Report 12562: Multiple witness sighting near White Shield,Class A,2005-08-27T12:00:00Z,47.71188,-101.8886,Nebraska
1149,Report 1149: Late Afternoon sighting by motorist near Blue Springs,Class A,1974-09-30T12:00:00Z,40.1399,-96.7432,Nebraska
1152,Report 1152: Hunter has evening sighting near Bazile Creek State Wildlife Management Area.,Class A,1979-09-15T12:00:00Z,42.76609,-97.97573,Nebraska
1155,Report 1155: Newspaper account of an encounter with an unknown creature near Salt Creek,Class A,1980-06-30T12:00:00Z,40.84792,-96.6824,Nebraska
7809,Report 7809: Teen has nighttime sighting near Fontenelle Forest,Class A,2005-01-06T12:00:00Z,41.134,-95.88,Nebraska
12482,Report 12482: Various sightings by residents near the Missouri River,Class A,2005-08-13T12:00:00Z,41.238,-95.92,Nebraska
15615,Report 15615: Creature seen walking across pasture in daylight north of Grand Island,Class A,2008-08-15T12:00:00Z,41.55099,-98.22576,Nebraska
25012,"Report 25012: Woman recalls an encounter as a child, in an alley in the town of Valentine",Class A,1957-09-18T12:00:00Z,42.87331,-100.5501,New Jersey
25241,Report 25241: Nighttime sighting by a motorist on a road south of Crawford,Class A,1996-07-05T12:00:00Z,42.5893,-103.398,New Jersey
2271,Report 2271: Night time sighting by New Brunswick resident near Lawrence Brook,Class A,2005-12-11T12:00:00Z,40.478,-74.4611,New Jersey
2750,"Report 2750: Driving along a secluded road at night, couple's car almost strikes creature crossing road",Class A,2004-04-23T12:00:00Z,40.7446,-74.6215,New Jersey
10046,"Report 10046: Small group observed in a remote part of Essex County Swamp, around noon.",Class A,1971-10-16T12:00:00Z,40.8959,-74.2918,New Jersey
10918,Report 10918: Hunter has early morning encounter 8 miles north of Riverdale,Class A,2005-12-10T12:00:00Z,41.08335,-74.321,New Jersey
11168,Report 11168: Late night sighting by motorists in Crosswicks,Class A,2005-12-10T12:00:00Z,40.16465,-74.68135,New Jersey
12065,"Report 12065: Group observes animal in daylight, one mile from Federal Hill near Riverdale",Class A,2005-12-10T12:00:00Z,40.9934,-74.3249,New Jersey
13515,Report 13515: Late afternoon sighting in the Pine Barrens,Class A,2006-03-09T12:00:00Z,39.7962,-74.3749,New Jersey
14143,"Report 14143: Night sighting by motorists near Garden State Parkway, exit 52",Class A,1998-07-15T12:00:00Z,39.60835,-74.43445,New Jersey
16308,Report 16308: Man describes sighting during teen years in Alaire State Park,Class A,2006-10-18T12:00:00Z,40.16471,-3706646,New Jersey
16701,"Report 16701: Nighttime encounter at a garbage dumpster in Hamburg, near the Delware Water Gap.",Class A,1997-11-15T12:00:00Z,41.14652,-74.59959,New Jersey
17550,Report 17550: Nighttime sighting by motorist near Mansfield,Class A,2007-03-31T12:00:00Z,40.8192,-74.85561,New Jersey
22905,Report 22905: Man recalls sighting as a young boy on his way to go fishing in John A. Roebling Park near Bordentown,Class A,1977-06-03T12:00:00Z,40.18478,-74.72261,New Mexico
29139,Report 29139: Afternoon sighting while hiking at Mahlon Dickerson Reservation,Class A,2013-02-15T12:00:00Z,41.01941,-74.57013,New Mexico
29336,Report 29336: Recollection of a late night road crossing while driving near Branchville,Class A,1977-07-09T12:00:00Z,41.13498,-74.80315,New Mexico
1918,Report 1918: Nighttime sightings on Mescalero IR,Class A,2001-08-06T12:00:00Z,33.27735,-105.7395,New Mexico
4538,Report 4538: Early evening sighting in meadow near Narbona Pass in the Chuska Mountains,Class A,2002-06-15T12:00:00Z,36.126,-108.87,New Mexico
8409,Report 8409: Sasquatch reaches into tent of adult camper,Class A,1983-05-07T12:00:00Z,35.98475,-106.8803,Colorado
10114,Report 10114: A few witnesses see something reach through an open window in Mescalero N.M.,Class A,2004-07-26T12:00:00Z,33.15405,-105.7947,New Mexico
10266,Report 10266: Witness sees unknown animal cross dirt road near New Mexico State Route 264,Class A,2002-09-17T12:00:00Z,35.63736,-108.8676,New Mexico
10349,Report 10349: Motorist has nighttime sighting below Raton Pass,Class A,2005-01-23T12:00:00Z,36.9934,-104.4801,Arizona
11109,Report 11109: Close range night time sighting by water hauler near Gobernador (on BLM land).,Class A,2005-01-10T12:00:00Z,36.72065,-107.3956,New Mexico
11526,Report 11526: Water hauler has late night encounter,Class A,2004-12-15T12:00:00Z,36.7474,-107.6021,New Mexico
11589,Report 11589: Mother and daughter see creature from the road,Class A,2003-10-19T12:00:00Z,36.39135,-109.0612,New Mexico
12542,Report 12542: River guide sees skinny bigfoot at dusk,Class A,2002-03-16T12:00:00Z,36.81315,-108.7608,New Mexico
12994,Report 12994: Man observes creature walking across road.,Class A,2005-11-03T12:00:00Z,35.58565,-107.9978,New Mexico
26414,Report 26414: Daytime sighting by two men while driving near Narbona Pass,Class A,2009-05-12T12:00:00Z,36.08089,-108.892,New Mexico
28886,Report 28886: Couple driving home has night time sighting near Tres Piedras,Class A,2011-02-20T12:00:00Z,36.65339,-105.9678,New Mexico
